track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
798,595,1,2021,12,10,2585,32,415932686,3,79,21,1,54.0,105,,Minor,65,46,53,16,0,9,5
300,261,1,2022,6,10,6330,6,988515741,109,42,158,3,31.0,170,,Major,44,27,32,89,0,14,5
493,367,3,2023,5,4,675,1,50847624,9,13,11,0,1.0,178,,Minor,62,56,66,18,0,12,5
175,159,1,2023,5,5,715,0,39893489,37,3,27,0,50.0,176,,Minor,50,44,76,10,0,32,5
836,426,2,2023,5,1,327,13,92035115,14,110,9,0,49.0,104,,Minor,80,38,88,11,0,11,5
311,9,1,2023,4,21,244,12,118810253,6,84,10,2,9.0,85,,Major,70,83,84,31,0,47,30
160,485,2,2023,4,30,385,4,77233241,17,7,41,1,29.0,117,,Minor,77,69,58,39,0,26,5
463,285,1,2023,2,24,1020,35,206399629,15,26,30,6,0.0,80,,Major,52,57,48,86,0,15,39
530,319,1,2023,4,7,1730,3,117747907,46,5,51,0,20.0,98,,Major,44,36,41,50,0,38,5
893,289,2,2023,2,2,2127,33,266624541,45,80,53,8,4.0,178,,Minor,79,58,78,34,0,11,25
912,343,1,2022,4,8,3242,9,293186992,67,55,48,0,6.0,148,,Major,51,27,33,48,0,22,3
171,187,1,2023,2,24,526,10,139681964,15,93,30,0,320.0,120,,Major,77,94,66,65,0,38,3
339,228,1,2023,4,10,366,15,123132751,16,102,7,0,55.0,122,,Minor,68,38,88,1,0,8,5
173,642,1,1997,1,1,472,2,103762518,0,0,6,0,0.0,144,,Major,74,75,73,42,0,9,4
697,89,2,2023,3,4,432,12,162887075,8,14,12,2,33.0,96,,Major,93,47,47,33,0,10,36
755,497,1,2023,4,24,271,12,91221625,16,103,9,0,55.0,137,,Major,77,35,88,16,0,17,9
711,407,1,2022,4,22,816,4,190490915,21,4,13,0,4.0,121,,Minor,94,71,61,12,0,53,42
219,575,2,2023,4,21,1169,0,96180277,36,65,28,0,0.0,119,,Minor,60,10,57,1,0,50,3
40,558,1,2019,8,23,1282,6,185240616,26,6,19,0,5.0,96,,Major,72,40,47,71,0,13,4
577,285,1,2022,4,21,6587,34,885093467,114,104,147,11,20.0,111,,Major,87,53,52,66,1,11,5
612,422,2,2023,4,14,1444,4,104992946,0,0,0,0,0.0,148,,Major,90,74,68,14,0,10,19
199,212,2,2023,2,3,356,10,147290338,4,64,4,2,37.0,182,,Major,57,80,59,8,0,6,5
695,159,1,2021,9,9,10147,30,1302184087,234,71,543,18,2.0,141,,Major,79,82,86,28,0,4,9
361,197,2,2022,12,30,265,6,158950978,8,84,5,1,4.0,145,,Minor,76,80,81,19,0,6,9
696,550,2,2023,4,25,351,9,76910644,16,90,10,0,64.0,110,,Minor,76,26,70,1,0,41,6
391,477,1,2022,8,16,158,4,137123880,5,6,1,1,18.0,134,,Major,70,35,41,41,0,10,3
180,475,1,2022,7,28,7613,33,782369383,180,90,422,15,55.0,130,,Major,92,78,62,18,0,6,10
470,387,1,2022,10,21,3956,6,502574952,142,23,127,3,16.0,145,,Major,84,88,53,35,0,8,7
868,643,3,2023,2,5,1638,10,207033255,0,0,21,0,0.0,130,,Minor,69,36,90,1,10,15,4
538,211,1,2022,4,28,924,18,404887295,17,80,22,9,38.0,173,,Major,59,69,53,12,0,23,3
617,469,1,2022,11,4,1985,35,381161027,34,26,37,5,1.0,92,,Minor,75,55,76,25,0,10,15
453,553,1,2014,6,5,6339,13,466231982,3,1,36,1,37.0,105,,Minor,56,57,87,0,1,10,4
461,226,1,2021,11,25,1561,24,357580552,18,78,24,0,30.0,175,,Minor,59,15,64,43,90,12,10
477,470,2,2023,4,27,875,4,61105704,17,13,27,0,43.0,120,,Minor,80,33,70,22,0,9,4
238,166,2,2022,12,24,406,5,198275403,3,31,2,1,0.0,139,,Minor,70,77,48,37,0,12,5
685,255,1,2023,3,17,340,13,168448603,4,71,16,1,9.0,132,,Minor,59,56,82,12,0,12,6
352,576,2,2018,3,29,4188,15,705469769,30,70,142,0,27.0,114,,Major,32,17,74,14,0,17,3
214,474,2,2023,5,4,105,0,34502215,5,9,5,0,0.0,145,,Minor,54,19,48,36,0,37,5
698,36,1,2022,9,16,1524,17,482175240,53,120,62,0,2.0,110,,Major,82,67,69,0,0,18,4
294,415,2,2022,12,22,2651,30,304118600,21,55,32,3,0.0,94,,Major,89,61,66,17,0,36,16
127,572,1,2018,3,29,11087,6,1449799467,151,107,801,1,105.0,134,,Major,45,17,60,21,0,33,4
435,255,1,2023,3,24,373,19,173627354,4,72,5,0,5.0,120,,Major,62,32,76,0,0,39,4
646,250,2,2023,2,2,200,4,90025258,8,77,2,1,1.0,123,,Minor,70,86,68,24,0,11,4
754,425,2,2021,12,3,3741,17,652704649,156,35,110,19,0.0,131,,Major,77,84,71,35,0,15,4
443,171,1,2002,1,1,32502,21,1829992958,247,54,"5,567",1,51.0,171,,Major,70,6,73,1,0,36,26
760,173,2,2002,5,26,7615,14,655466831,18,51,"1,005",0,0.0,130,,Minor,80,64,76,2,0,20,6
482,367,3,2023,3,2,1208,34,146409671,10,41,20,0,1.0,94,,Major,82,53,67,34,0,9,8
589,227,2,2023,4,7,209,4,95816024,4,45,11,2,24.0,89,,Minor,73,44,57,39,0,32,6
628,179,1,2023,3,17,1235,9,117206995,20,8,15,0,6.0,87,,Minor,65,71,56,4,0,15,20
58,23,2,2023,3,22,654,3,100409613,11,3,18,1,1.0,124,,Minor,72,79,78,55,0,15,30
181,607,2,2023,3,27,1479,0,80758350,23,0,18,0,33.0,78,,Major,71,80,65,51,0,22,32
3,591,2,2022,11,1,4942,26,325592432,190,104,147,18,63.0,120,,Major,70,70,79,7,0,18,10
657,607,2,2023,3,31,709,0,58473276,8,1,13,0,0.0,96,,Minor,48,50,80,40,0,37,20
308,405,1,2023,3,25,660,0,52722996,22,7,11,0,78.0,106,,Major,73,22,86,31,0,12,4
404,627,1,2021,12,24,489,17,191945597,4,11,5,1,2.0,170,,Minor,78,75,46,62,0,12,35
345,280,2,2023,3,24,407,0,77377503,16,15,5,0,1.0,134,,Minor,67,11,76,8,47,30,7
418,223,1,2022,5,20,7461,8,743693613,166,42,199,16,58.0,115,,Major,71,90,73,30,0,11,5
430,377,1,2022,12,9,993,4,267789608,30,84,88,1,28.0,130,,Major,74,79,87,45,0,30,3
672,27,2,2020,3,20,9161,5,1221813483,240,98,468,3,10.0,118,,Major,65,63,79,3,0,10,3
726,632,1,2022,4,22,3282,12,449701773,67,84,46,16,117.0,110,,Major,59,22,38,42,0,12,3
852,388,1,2023,3,29,596,0,67070410,29,9,12,0,52.0,100,,Major,72,42,66,18,4,19,4
204,194,2,2023,3,14,320,6,116334601,5,48,2,1,9.0,142,,Minor,70,76,79,26,0,11,7
498,558,1,2022,10,21,2612,4,433356509,19,29,21,0,0.0,140,,Major,64,18,37,72,0,12,7
360,361,1,2023,2,10,2040,4,165584767,81,27,66,9,444.0,116,,Major,90,96,73,62,0,9,4
905,396,1,2022,5,13,2128,9,367814306,37,88,9,0,14.0,120,,Major,73,64,85,25,0,61,3
394,181,2,2022,4,1,2598,37,477033549,28,57,43,8,85.0,92,,Minor,76,46,79,31,0,7,6
474,308,1,2022,10,26,542,2,156214700,23,2,21,0,0.0,110,,Minor,81,64,79,5,0,31,3
520,315,1,2022,1,21,2459,20,448843705,20,68,50,0,22.0,120,,Major,71,57,97,1,0,13,11
290,114,2,1995,7,11,10624,17,1357608774,21,0,386,0,2.0,80,,Major,63,40,61,9,0,56,6
120,287,2,2022,11,13,2418,26,294352144,52,66,55,1,16.0,115,,Minor,95,43,69,47,0,9,31
347,571,1,2014,11,28,7536,7,972164968,44,19,135,0,6.0,76,,Major,58,46,67,65,0,13,4
189,541,1,2017,2,20,10431,7,920045682,71,53,181,0,10.0,172,,Major,60,77,78,45,0,12,6
676,247,1,2016,9,9,15722,16,2420461338,231,37,"1,509",0,13.0,99,,Major,40,45,56,69,0,9,5
803,572,1,2015,5,27,25744,4,1947371785,122,94,"1,992",0,18.0,136,,Minor,36,12,57,9,0,14,8
317,360,1,2019,5,10,1640,0,244658767,27,27,29,1,1.0,150,,Minor,90,64,14,67,35,11,10
587,243,1,2023,4,7,34,0,68216992,0,0,0,0,0.0,92,,Minor,71,41,31,79,0,10,5
479,156,5,2022,12,15,1845,16,223582566,20,8,30,2,0.0,95,,Major,77,72,87,17,0,7,5
400,74,3,2022,7,25,3301,30,471819764,72,64,64,6,3.0,102,,Minor,83,58,83,21,0,10,5
455,498,1,2022,12,9,1911,0,272377463,23,71,14,0,9.0,145,,Minor,70,34,55,43,0,16,6
550,339,1,2003,3,24,20111,5,1361425037,39,0,"7,341",0,0.0,110,,Major,50,24,86,0,0,64,4
827,209,2,2023,2,24,1529,0,149778242,32,18,39,2,0.0,95,,Major,64,30,77,46,0,38,6
926,641,2,2023,3,3,615,2,116599790,22,82,8,0,9.0,94,,Minor,68,81,82,53,0,9,13
566,396,1,2022,12,2,811,4,148469433,11,58,5,0,21.0,142,,Major,61,92,91,0,0,26,3
503,489,2,2022,8,5,5730,10,497225336,108,16,197,3,165.0,145,,Minor,59,20,74,1,0,15,5
35,396,1,2023,3,3,356,4,88791109,4,20,0,0,0.0,121,,Minor,64,67,80,0,0,36,3
815,396,1,2023,3,3,604,6,125917280,22,101,0,0,66.0,140,,Minor,66,43,76,49,0,12,3
613,138,3,2023,2,23,1190,0,105062254,29,3,18,0,19.0,137,,Minor,84,44,67,8,0,11,6
257,396,1,2023,1,31,579,0,95623148,11,54,0,0,103.0,104,,Major,56,72,85,0,0,15,3
321,419,1,2023,2,17,1553,2,144584800,61,6,48,0,150.0,92,,Major,57,68,76,7,0,33,3
398,90,1,2022,12,15,2301,20,298063749,49,23,110,0,8.0,146,,Minor,74,51,45,86,0,21,38
703,362,1,2023,1,23,134,4,166570053,4,6,0,0,23.0,120,,Major,56,20,43,89,0,12,4
353,396,1,2023,1,31,430,0,83021468,15,17,0,0,0.0,144,,Major,68,83,81,9,0,8,4
55,28,2,2022,11,5,86,0,139836056,11,101,0,0,48.0,94,,Major,59,44,56,80,0,6,3
660,584,1,2022,10,31,629,14,303216294,32,3,9,0,0.0,94,,Major,73,65,79,5,2,11,6
573,402,2,2022,12,15,1701,15,221409663,30,15,34,2,47.0,113,,Minor,79,66,74,8,0,11,5
478,397,2,2023,3,3,329,0,58890931,14,35,1,0,0.0,148,,Major,50,49,76,12,0,12,3
634,420,1,2023,3,3,1168,0,81419389,45,11,20,0,21.0,98,,Major,70,29,73,12,0,11,26
383,276,1,2022,5,31,162,6,156777415,1,10,1,0,1.0,140,,Major,58,26,38,91,0,10,4
539,498,1,2022,12,9,2536,6,284908316,59,100,58,13,2.0,100,,Major,36,28,28,81,0,18,3
572,288,2,2023,2,23,387,11,93438910,11,15,14,3,1.0,140,,Major,86,68,79,39,0,11,29
338,418,1,2022,8,1,892,17,363472647,20,119,12,2,7.0,100,,Minor,59,78,94,27,0,29,23
101,321,1,2011,1,1,3909,0,372476382,66,26,277,3,734.0,100,,Minor,59,49,65,2,0,13,3
509,439,2,2022,10,19,3645,15,380726517,118,34,150,4,19.0,132,,Minor,87,82,70,42,0,21,5
939,396,1,2023,3,3,282,0,56533272,6,15,0,0,0.0,142,,Major,49,48,67,10,0,26,3
863,469,1,2023,1,20,888,22,175399345,11,24,7,1,7.0,176,,Minor,72,96,63,25,0,21,7
818,396,1,2022,5,6,968,4,203221468,16,53,1,0,61.0,140,,Major,53,51,70,49,0,14,3
364,339,1,2000,10,24,25065,6,1624165576,63,0,"6,808",2,0.0,105,,Minor,55,40,90,1,0,32,6
909,330,1,2022,12,8,531,4,134294498,20,1,71,2,0.0,135,,Major,81,97,77,75,0,35,3
454,600,1,2022,7,28,242,0,70069745,12,2,13,0,4.0,128,,Minor,82,61,59,30,0,12,4
346,463,2,2022,6,3,5281,14,609293408,94,21,80,15,38.0,101,,Major,74,43,69,12,0,12,7
531,43,1,2022,5,6,2590,30,671365962,20,64,35,6,0.0,122,,Major,88,43,50,7,0,14,5
858,469,1,2022,9,8,1769,34,362361576,16,19,21,3,4.0,105,,Minor,76,49,56,80,12,10,13
683,357,2,2022,12,23,454,4,93587665,6,1,21,0,1.0,83,,Major,53,40,36,73,0,11,33
241,231,4,2021,9,3,6180,7,1223481149,122,88,580,21,10.0,77,,Minor,72,59,76,24,0,42,28
637,620,1,2017,8,25,3600,11,1022258230,7,0,203,0,2.0,140,,Minor,75,18,25,78,0,11,26
103,234,2,2022,11,3,1254,6,263453310,26,69,73,2,6.0,158,,Major,65,72,95,31,0,92,5
392,236,2,2019,6,28,6398,31,1435127549,177,109,305,3,5.0,176,,Major,75,43,65,15,0,11,32
625,631,2,2022,10,20,660,15,236857112,19,59,18,5,52.0,98,,Major,73,88,57,56,0,5,2
446,565,1,2023,1,27,1283,0,147538971,57,4,48,0,0.0,107,,Minor,66,47,40,72,0,11,3
28,572,1,2020,2,19,8084,6,698086140,45,115,218,1,221.0,109,,Minor,66,16,57,10,1,12,3
22,342,1,2022,7,15,2332,2,723894473,0,0,25,0,0.0,109,,Minor,84,72,74,10,0,34,7
107,396,1,2023,3,3,203,0,34450974,5,9,0,0,0.0,148,,Major,53,61,81,5,0,36,4
942,198,1,2020,5,20,685,14,403097450,24,94,9,0,23.0,158,,Minor,60,52,76,17,0,19,5
90,618,2,2022,9,29,2460,13,309483971,53,7,56,3,1.0,94,,Minor,74,64,73,6,0,10,6
469,312,1,2022,10,12,288,6,319566866,11,80,1,0,8.0,96,,Minor,70,40,51,35,0,10,4
513,43,1,2022,5,6,4572,33,909001996,74,113,85,9,2.0,100,,Minor,80,29,67,29,0,12,3
525,112,2,2021,9,24,6127,13,1061966512,0,0,0,0,0.0,105,,Major,58,42,68,1,0,14,4
198,396,1,2023,3,3,166,0,32526947,2,10,0,0,0.0,125,,Major,53,32,66,38,0,9,3
399,475,1,2023,1,27,1838,0,124988687,105,41,114,1,59.0,170,,Minor,56,56,63,13,0,19,27
355,507,3,2023,1,27,1890,0,103787664,86,1,49,0,9.0,115,,Major,70,84,90,17,0,41,6
775,441,1,2023,1,27,2098,16,134255790,88,24,101,7,451.0,122,,Major,64,25,89,0,0,15,9
20,317,1,2022,10,17,761,12,301051721,23,95,11,0,3.0,105,,Minor,88,82,80,8,0,11,8
110,455,1,2022,11,30,1225,0,156338624,27,0,28,13,0.0,133,,Major,66,74,84,25,0,21,4
851,549,2,2023,1,13,415,2,152850295,15,40,21,1,15.0,100,,Major,79,60,68,7,0,26,4
694,498,1,2022,10,28,3469,0,309653982,71,95,31,0,2.0,120,,Minor,82,55,45,15,3,9,10
432,486,1,2022,10,28,3311,0,297328960,129,31,212,1,41.0,177,,Major,25,17,30,90,0,13,3
661,335,1,2022,9,22,2616,0,332506354,113,17,208,0,192.0,142,,Minor,64,31,72,15,0,9,5
688,52,1,2016,11,4,3006,16,480507035,47,60,87,12,124.0,144,,Minor,57,47,84,1,1,52,4
109,221,2,2019,4,12,4260,0,1065580332,113,92,259,0,1.0,120,,Minor,65,80,86,9,0,19,10
325,42,1,2016,9,27,482,0,122763672,9,1,12,4,3.0,135,,Major,92,73,51,55,0,15,6
130,494,1,2022,2,9,4013,10,445763624,107,44,750,22,2.0,107,,Major,81,82,78,38,0,12,4
374,30,6,2022,12,22,138,4,1365184,13,78,2,0,0.0,105,,Major,82,62,74,10,0,33,7
249,472,2,2022,11,25,1368,0,184308753,12,1,11,0,8.0,108,,Minor,44,38,77,9,0,9,20
729,51,1,2015,1,1,17852,4,789753877,69,76,335,0,2.0,147,,Minor,51,62,79,22,13,14,3
222,39,3,2022,11,20,889,20,323358833,11,78,35,0,21.0,115,,Major,71,34,88,16,0,44,4
791,523,2,2022,4,21,4796,9,606361689,124,66,212,13,1.0,174,,Major,70,57,64,23,0,8,32
522,540,3,2023,1,12,658,6,120972253,33,7,53,2,0.0,90,,Minor,68,83,71,3,0,31,8
778,60,1,2022,7,21,3009,2,338564981,68,89,65,0,25.0,141,,Minor,41,9,25,84,1,14,4
356,506,1,2014,1,1,17492,3,1606986953,136,24,"1,959",0,30.0,82,,Major,68,50,49,56,0,8,4
320,113,1,2020,3,20,6170,7,1301799902,82,1,231,0,2.0,92,,Major,47,25,43,62,0,32,3
89,614,6,2022,12,12,130,4,140187018,21,79,2,0,0.0,116,,Minor,77,65,80,6,0,15,4
564,81,2,2017,6,2,27705,10,1897517891,537,122,"2,726",6,2.0,124,,Minor,79,59,86,4,0,8,11
751,552,1,2023,1,27,359,0,107642809,12,56,13,0,13.0,125,,Minor,71,83,89,1,0,17,9
599,36,1,2022,8,19,1963,16,551305895,57,119,77,1,13.0,90,,Major,80,71,69,2,0,27,10
862,145,3,2022,4,27,5491,14,556585270,128,84,75,0,35.0,83,,Major,46,34,64,31,0,7,34
212,151,1,2019,10,31,27119,0,2303033973,532,77,"1,535",3,8.0,124,,Minor,79,68,79,1,0,10,8
27,398,1,2014,8,8,1776,14,646886885,1,9,3,0,0.0,140,,Major,58,4,60,7,41,8,3
251,217,2,2022,9,16,1473,4,222612678,27,64,66,1,4.0,154,,Major,64,61,91,15,0,72,4
359,245,2,2021,7,23,13315,0,1814349763,300,47,690,0,2.0,150,,Minor,74,89,70,2,0,5,6
462,167,1,2020,1,10,4057,8,872137015,78,21,240,1,52.0,186,,Minor,41,9,61,2,0,12,5
62,510,1,2015,4,22,3045,6,571386359,43,53,134,1,32.0,166,,Minor,40,23,48,5,0,12,3
579,41,2,2022,9,22,3006,12,304079786,54,32,66,2,0.0,107,,Major,87,20,83,0,4,31,9
258,117,3,2022,9,9,852,0,174006928,14,1,50,0,0.0,87,,Major,87,52,52,31,0,28,24
335,130,1,2022,8,5,2163,15,284785823,72,97,58,0,154.0,82,,Major,40,39,64,21,0,7,7
99,498,1,2022,12,9,1484,0,163284000,22,51,12,0,0.0,114,,Minor,46,60,28,91,0,21,4
200,261,1,2022,11,4,1703,0,246390068,38,45,36,16,0.0,148,,Major,47,15,52,38,13,29,5
210,90,1,2022,7,20,4169,44,482257456,57,44,183,1,11.0,140,,Major,91,97,57,38,0,40,29
293,55,1,2022,10,3,1054,0,168684524,9,0,15,0,1.0,101,,Major,90,76,81,15,24,33,6
647,531,3,2022,1,17,2849,0,78489819,39,45,27,0,1.0,140,,Minor,81,6,84,5,23,6,6
533,596,3,2022,12,2,1602,0,195516622,12,22,12,0,2.0,88,,Minor,49,24,66,19,0,18,29
902,43,1,2021,6,4,9644,28,1260594497,120,86,164,4,0.0,180,,Major,64,44,65,28,0,14,12
756,420,1,2022,8,12,4827,0,428685680,104,17,76,9,2.0,133,,Major,95,91,89,6,0,31,24
650,291,1,1985,9,16,21811,0,1024858327,117,1,676,3,0.0,108,,Minor,63,20,55,72,0,6,6
221,8,1,1973,1,5,168,0,838586769,0,0,5,0,0.0,80,,Minor,39,24,43,39,0,23,3
437,192,1,2022,8,11,688,0,199386237,14,1,17,0,2.0,75,,Minor,80,46,62,3,6,11,46
881,346,2,2021,7,30,10565,44,972509632,238,122,557,17,58.0,121,,Minor,67,26,64,52,0,17,10
865,605,2,2022,9,28,1612,0,213438580,34,54,34,0,2.0,140,,Minor,58,17,62,18,0,20,8
76,159,1,2020,9,3,12755,8,1555511105,344,97,945,15,2.0,126,,Minor,81,59,90,5,0,36,3
381,309,1,2022,10,12,574,4,210038833,38,101,26,0,0.0,102,,Major,58,29,94,0,0,9,11
252,432,1,2022,4,8,2499,0,227918678,70,0,49,0,0.0,82,,Major,70,31,34,60,1,11,4
304,498,1,2020,12,24,10426,2,826623384,133,109,182,1,10.0,121,,Minor,46,53,78,23,0,72,6
428,152,2,2020,3,27,15894,8,1802514301,198,13,544,0,60.0,103,,Minor,70,92,83,1,0,7,6
888,135,1,2021,6,25,9424,0,1329090101,202,50,463,4,2.0,108,,Minor,82,88,76,9,0,12,9
700,224,1,2022,9,14,713,7,181831132,2,4,6,0,0.0,85,,Minor,65,36,47,31,0,12,10
271,249,2,2022,3,14,7758,28,462791599,173,79,175,0,168.0,125,,Minor,84,70,69,1,0,5,5
907,558,1,2022,10,21,2537,2,348647203,8,18,20,0,1.0,120,,Major,69,40,39,41,0,13,6
387,467,3,2022,7,17,292,6,366599607,26,98,4,0,0.0,94,,Major,58,44,57,57,0,10,3
32,544,3,1930,1,1,323,0,90598517,4,0,14,0,0.0,130,,Minor,65,49,80,22,4,7,5
585,372,2,2012,1,1,14143,4,1479264469,56,38,"1,891",1,2.0,110,,Major,74,51,74,2,0,29,4
38,370,1,1994,10,28,25653,0,1449779435,387,132,"2,094",0,2.0,150,,Major,34,33,63,16,0,7,4
415,616,1,1984,1,1,22153,0,1159176109,274,111,"1,302",0,2.0,107,,Minor,74,88,65,28,0,46,3
643,72,1,1958,1,1,14994,0,769213520,191,168,206,0,2.0,140,,Major,70,85,41,71,0,45,5
376,69,1,1957,1,1,10326,0,741301563,165,99,104,0,2.0,119,,Major,74,78,37,84,0,6,3
370,392,1,2011,10,14,12353,0,807561936,35,0,549,0,0.0,93,,Major,35,38,23,91,0,29,3
669,26,1,2013,12,13,9408,0,834129063,231,106,439,0,2.0,133,,Major,46,53,63,5,0,30,18
372,15,1,1963,10,14,8879,0,663832097,182,107,160,0,1.0,202,,Major,24,76,60,77,0,12,4
425,131,1,1959,11,16,6512,0,446390129,88,1,277,0,0.0,134,,Major,45,72,24,91,0,18,4
718,528,1,2017,1,1,5140,0,690104769,85,110,500,0,2.0,105,,Major,72,33,51,48,0,9,3
843,295,1,2013,10,25,6596,0,485285717,144,99,251,0,0.0,160,,Major,51,69,81,0,0,21,5
270,263,1,1970,11,1,3788,0,520034544,21,3,10,0,0.0,148,,Major,50,96,82,47,0,34,4
329,392,1,2011,10,14,7655,0,476244795,5,0,291,0,0.0,151,,Major,65,70,47,87,0,9,4
504,270,1,2011,1,1,9577,0,629173063,195,111,310,0,0.0,162,,Minor,67,88,54,51,0,9,4
709,570,1,1963,11,22,10114,0,404664135,114,74,262,0,0.0,92,,Major,53,84,77,40,0,32,3
680,498,1,2022,12,9,1007,0,98709329,5,31,1,0,0.0,152,,Major,65,35,65,44,18,21,7
448,498,1,2022,12,9,1127,0,110849052,16,63,8,0,0.0,65,,Minor,71,55,26,85,0,13,8
314,260,4,1971,12,1,10829,0,460492795,130,1,390,0,0.0,147,,Major,33,39,61,32,0,77,3
849,500,2,2022,12,8,1042,0,94005786,7,29,3,0,0.0,150,,Minor,73,71,69,53,0,32,9
11,77,1,1952,1,1,7930,0,395591396,108,120,73,0,0.0,140,,Major,67,81,36,64,0,15,3
797,409,1,1946,11,1,11500,0,389771964,140,72,251,0,0.0,139,,Major,36,22,15,84,0,11,4
889,445,1,1979,11,16,1685,0,403939487,1,0,29,0,0.0,95,,Major,75,74,58,36,0,9,3
208,50,1,1984,11,25,14169,0,481697415,209,30,449,0,0.0,115,,Major,60,23,57,0,2,27,3
298,501,2,2022,12,9,1634,0,110073250,16,20,4,0,0.0,125,,Major,62,59,43,84,3,11,5
731,498,1,2022,12,9,906,0,88092256,6,21,3,0,0.0,76,,Major,60,19,20,78,0,11,5
496,520,1,1984,1,1,1087,0,351636786,90,35,5,0,0.0,101,,Minor,72,91,87,14,0,13,3
425,191,2,1950,1,1,10585,0,473248298,126,108,406,0,0.0,143,,Major,60,86,32,88,0,34,6
658,498,1,2022,12,9,827,0,73981293,6,18,1,0,0.0,119,,Minor,51,51,66,67,0,9,23
568,502,2,2022,12,8,1420,4,155653938,13,87,17,0,46.0,78,,Major,67,22,59,76,1,15,16
883,62,3,1942,1,1,11940,0,395591396,73,79,123,0,0.0,96,,Major,23,19,25,91,0,40,3
223,104,1,1986,1,1,888,0,429504768,50,0,6,0,0.0,180,,Major,51,87,58,36,0,18,4
145,121,1,1963,11,22,9122,0,242767149,121,58,212,0,0.0,126,,Major,34,35,76,39,0,8,5
303,498,1,2022,12,9,892,0,65362788,3,17,2,0,0.0,150,,Major,43,42,44,57,0,15,6
261,498,1,2022,12,9,989,0,67540165,5,9,1,0,0.0,90,,Major,53,47,74,9,0,34,4
546,498,1,2022,12,9,819,0,62019074,14,22,0,0,0.0,160,,Major,72,78,68,28,0,11,12
495,160,2,2017,11,10,2209,0,135723538,72,90,141,0,0.0,114,,Major,59,60,94,24,0,10,4
371,448,3,1958,1,1,6290,0,295998468,89,39,158,0,0.0,113,,Major,73,72,32,77,0,15,5
524,73,1,2000,11,7,6952,0,261116938,115,53,286,0,0.0,147,,Major,67,69,72,17,0,19,3
54,359,2,2022,11,4,313,2,136689549,10,6,7,1,9.0,100,,Minor,70,92,59,3,0,10,3
885,473,1,2022,12,2,353,2,135611421,2,74,14,0,2.0,155,,Major,49,42,77,3,0,12,9
343,498,1,2021,12,3,4094,0,356709897,66,96,43,0,0.0,107,,Minor,54,41,39,51,0,11,16
631,597,2,2022,12,2,880,0,110649992,3,7,10,0,0.0,112,,Major,80,15,54,9,0,38,5
660,584,1,2022,10,31,573,0,301869854,1,0,18,0,24.0,166,,Major,70,57,57,9,20,11,7
193,409,1,1959,1,1,3299,0,127027715,65,39,41,0,0.0,107,,Minor,69,96,36,81,0,8,4
714,498,1,2022,12,9,811,0,57144458,6,11,3,0,0.0,81,,Major,47,33,68,24,0,22,38
159,498,1,2022,12,9,899,0,56870689,2,14,2,0,0.0,150,,Major,79,77,46,5,0,11,7
716,560,2,2022,10,21,2415,0,323437194,33,57,30,0,11.0,110,,Major,66,19,32,69,0,12,4
480,558,1,2022,10,21,2304,0,317726339,12,16,14,0,0.0,108,,Major,64,4,40,6,0,10,6
831,133,4,2022,9,28,1003,0,116144341,21,0,44,0,0.0,130,,Minor,89,48,74,30,0,7,36
86,558,1,2022,10,21,2699,0,328207708,39,35,22,2,0.0,164,,Major,70,39,56,6,0,9,7
789,46,2,2022,5,6,2482,20,608228647,27,77,22,2,0.0,114,,Minor,80,42,68,2,0,66,4
904,218,2,2005,9,20,2577,0,180577478,108,56,30,0,0.0,93,,Major,63,93,88,1,0,12,4
196,97,2,2021,6,25,6821,34,809306935,83,58,128,7,0.0,90,,Minor,87,51,69,36,0,9,8
825,498,1,2022,12,8,714,0,49262961,0,9,2,0,0.0,128,,Major,45,35,68,78,0,39,8
581,47,2,2022,5,6,3185,4,614555082,38,64,37,3,36.0,97,,Major,83,47,80,2,0,24,9
649,106,1,1958,1,1,8612,0,245350949,120,30,52,0,1.0,152,,Minor,69,94,71,79,0,7,8
377,190,1,1957,1,1,4326,0,178660459,32,3,65,0,0.0,175,,Major,51,94,34,73,0,10,5
266,498,1,2022,12,9,680,0,51641685,2,15,1,0,0.0,116,,Major,61,48,55,67,0,16,8
562,259,2,2022,12,2,398,0,78139948,2,2,6,0,2.0,80,,Minor,33,51,59,76,0,44,6
288,365,2,2022,8,25,3328,13,322336177,39,50,57,3,1.0,93,,Minor,63,34,86,26,0,21,39
940,205,1,2021,8,13,7215,0,1007612429,170,12,575,18,2.0,122,,Major,70,42,54,30,0,37,5
665,572,1,2022,1,7,4440,0,326792833,81,77,133,0,2.0,122,,Major,70,91,79,3,0,7,10
368,572,1,2022,1,7,2881,6,391251368,13,89,34,0,3.0,135,,Minor,70,60,58,4,0,16,3
275,328,3,2022,1,5,2235,0,349585590,65,7,70,16,6.0,109,,Major,60,45,47,62,0,31,5
570,572,1,2022,1,7,3711,0,339659802,49,88,62,0,2.0,93,,Minor,65,82,74,27,0,32,5
207,98,2,2021,8,20,12403,0,674772936,183,63,465,0,11.0,125,,Minor,85,64,81,2,5,7,9
